"SV_TAXONOMY","TAXONOMY_NAME","RG_REFERENCE","RG_NAME","SV_REFERENCE","SV_NAME","SV_DESCRIPTION","SL_REFERENCE","LC_REFERENCE","PHONE_NUMBER","WEBSITE","EMAIL_ADDRESS","WHEELCHAIR_ACCESSIBLE","LANGUAGE","HOURS","STREET_NUMBER","STREET_NAME","STREET_TYPE","STREET_DIRECTION","CITY","PROVINCE","POSTAL_CODE","LATITUDE","LONGITUDE","811_LINK"
"LN-9300","Walk In Medical Clinics","17656070","Quinsam Medical Group","17656071","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Weekend and statutory holiday hours are available.","17656075","17656074","7784183888",,,"Y",,"Mon 09:00 - 18:45; Tue 09:00 - 18:45; Wed 09:00 - 18:45; Thu 09:00 - 18:45; Fri 09:00 - 18:45; Sat 10:00 - 13:45; Sun 10:00 - 13:45; Note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.Statutory holiday hours: 10:00 - 13:45",,"","","",,,,"49.973673","-125.245769","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656071&SiteResourceAgencyNum=17656074"
"LN-9300","Walk In Medical Clinics","17656259","Soltani Medical Clinic","17656260","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open Saturdays.","17656262","17656261","6045529140","https://www.soltanimedicalclinic.com/",,"Y",,"Mon 09:00 - 16:00; Tue 09:00 - 16:00; Wed 09:00 - 16:00; Thu 09:00 - 16:00; Fri 09:00 - 16:00; Sat 09:00 - 13:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients prior to the listed closing time. Closed statutory holidays.",,"","","",,,,"49.273832","-122.788557","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656260&SiteResourceAgencyNum=17656261"
"LN-9300","Walk In Medical Clinics","17656303","Fairfield Medical Treatment Centre","17656304","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice.","17656306","17656305","2505923496",,,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time. Closed for lunch 12:00 - 14:00; and statutory holidays.",,"","","",,,,"48.432404","-123.322827","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656304&SiteResourceAgencyNum=17656305"
"LN-9300","Walk In Medical Clinics","17656328","Yaletown Medical Clinic","17656329","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends and evenings.","17656331","17656330","6046332474","http://www.yaletownmedicalclinic.ca/",,"Y",,"Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 10:00 - 17:00; Sun 10:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.273447","-123.123420","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656329&SiteResourceAgencyNum=17656330"
"LN-9300","Walk In Medical Clinics","17656340","Tillicum Medical Clinic","17656341","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open weekends, evenings, and some statutory holidays.","17656343","17656342","2503818112","https://www.tillicummedicalclinic.ca/",,"Y",,"Mon 09:00 - 21:00; Tue 09:00 - 21:00; Wed 09:00 - 21:00; Thu 09:00 - 21:00; Fri 09:00 - 21:00; Sat 09:00 - 21:00; Sun 09:00 - 21:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients prior to the listed closing time. Closed Christmas and New Years Day",,"","","",,,,"48.453374","-123.394040","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656341&SiteResourceAgencyNum=17656342"
"LN-9300","Walk In Medical Clinics","17656344","Hilltop Medical Clinic","17656345","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays and some evenings.","17656347","17656346","6045315575","http://hilltopmedical.ca/walk-in-clinic/",,"Y",,"Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 18:00; Sat 09:00 - 13:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.031121","-122.798056","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656345&SiteResourceAgencyNum=17656346"
"LN-9300","Walk In Medical Clinics","17656432","Gibsons Medical Associates","17656433","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Weekend hours are available.","17656435","17656434","6048862868","http://gibsonsmedicalassociates.net/clinicsandwalkins.html",,"Y",,"Mon 09:00 - 16:30; Tue 09:00 - 16:30; Wed 09:00 - 16:30; Thu 09:00 - 16:30; Fri 09:00 - 16:30; Sat 09:00 - 12:00; Sun 09:00 - 12:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.406580","-123.530368","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656433&SiteResourceAgencyNum=17656434"
"LN-9300","Walk In Medical Clinics","17656504","Spall Medical Centre","17656505","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays and statutory holidays.","17656507","17656506","2508609909",,,"Y",,"Mon 08:30 - 19:00; Tue 08:30 - 19:00; Wed 08:30 - 19:00; Thu 08:30 - 19:00; Fri 08:30 - 19:00; Sat 09:00 - 14:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 09:00 - 14:00.",,"","","",,,,"49.882804","-119.453794","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656505&SiteResourceAgencyNum=17656506"
"LN-9300","Walk In Medical Clinics","17656782","Ellwood Medical Clinic","17656783","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends and statutory holidays.","17656785","17656784","6047464700",,,"Y",,"Mon 08:00 - 16:00; Tue 08:00 - 16:00; Wed 08:00 - 16:00; Thu 08:00 - 16:00; Fri 08:00 - 16:00; Sat 08:00 - 14:00; Sun 08:00 - 14:00; Clinic opens at 08:00, at which time names are taken for the day. Note that hours are subject to physician availability and patient volume. Statutory holiday hours: 09:00 - 14:00; closed New Year's Day.",,"","","",,,,"49.060779","-122.378818","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656783&SiteResourceAgencyNum=17656784"
"LN-9300","Walk In Medical Clinics","17656786","Mission Hills Medical Clinic","17656787","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open weekends and some evenings.","17656789","17656788","6048267751","https://mission-hills-medical-clinic.business.site/",,"Y",,"Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 19:00; Sat 09:00 - 18:00; Sun 09:00 - 18:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time.",,"","","",,,,"49.133002","-122.325740","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656787&SiteResourceAgencyNum=17656788"
"LN-9300","Walk In Medical Clinics","17656981","Allwood Medical Centre","17656982","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays.","17656984","17656983","6048506893",,,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Sat 09:00 - 14:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.051728","-122.319815","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656982&SiteResourceAgencyNum=17656983"
"LN-9300","Walk In Medical Clinics","17656985","FirstCare Medical Centre","17656986","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open weekends and some evenings.","17656988","17656987","6048711535",,,"Y",,"Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Sat 10:00 - 17:00; Sun 10:00 - 16:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.261542","-123.069778","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656986&SiteResourceAgencyNum=17656987"
"LN-9300","Walk In Medical Clinics","17656989","James Bay Medical Treatment Centre","17656990","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open Saturdays.","17656992","17656991","2503889934",,,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Sat 10:00 - 15:00; Note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time. Closed statutory holidays.",,"","","",,,,"48.415986","-123.373591","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656990&SiteResourceAgencyNum=17656991"
"LN-9300","Walk In Medical Clinics","17656993","Shelbourne Medical Clinic","17656994","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice.","17656996","17656995","2505928485","https://shelbournemedicalclinic.com/",,"Y",,"Mon 08:00 - 18:00; Tue 08:00 - 20:30; Wed 08:00 - 20:30; Thu 08:00 - 20:30; Fri 08:00 - 18:00; Sat 09:00 - 15:00; Sun 09:00 - 15:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients prior to the listed closing time. Statutory holiday hours: 09:00 - 15:00.",,"","","",,,,"48.448582","-123.333229","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656994&SiteResourceAgencyNum=17656995"
"LN-9300","Walk In Medical Clinics","17656997","Sea To Sky Walk In Clinic","17656998","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open weekends, some evenings, and statutory holidays.","17657000","17656999","6048985555",,,"Y",,"Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 17:00; Sat 10:00 - 16:00; Sun 10:00 - 16:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 10:00 - 16:00.",,"","","",,,,"49.736349","-123.132852","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17656998&SiteResourceAgencyNum=17656999"
"LN-9300","Walk In Medical Clinics","17657429","Peach City Medical and Urgent Care Clinic","17657430","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays.","17657432","17657431","2502765050",,,"Y","Translation services available","Mon 08:00 - 17:00; Tue 08:00 - 17:00; Wed 08:00 - 17:00; Thu 08:00 - 17:00; Fri 08:00 - 17:00; Sat 09:00 - 13:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.472813","-119.583878","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657430&SiteResourceAgencyNum=17657431"
"LN-9300","Walk In Medical Clinics","17657516","Coast Medical","17657517","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays and some evenings.","17657521","17657520","6045693632","https://coastmedical.ca/contact",,"Y",,"Mon 09:00 - 21:00; Tue 09:00 - 17:00; Wed 09:00 - 21:00; Thu 09:00 - 21:00; Fri 09:00 - 17:00; Sat 10:00 - 16:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.278383","-123.122335","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657517&SiteResourceAgencyNum=17657520"
"LN-9300","Walk In Medical Clinics","17657738","Aquarius Medical Clinic","17657739","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends and some evenings.","17657741","17657740","6046697772","http://aquariusmedical.ca/",,"Y",,"Mon 09:00 - 21:00; Tue 09:00 - 21:00; Wed 09:00 - 21:00; Thu 09:00 - 21:00; Fri 09:00 - 18:00; Sat 10:00 - 16:00; Sun 10:00 - 16:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours may be available; call to confirm.",,"","","",,,,"49.273776","-123.120741","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657739&SiteResourceAgencyNum=17657740"
"LN-9300","Walk In Medical Clinics","17657751","Lonsdale Medical Clinics","17657752","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Clinics may be open evenings and or weekends; see specific location for details.","17657754","17657753","6049873347","http://www.lonsdaleclinic.com/home.html",,"Y",,"Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 09:00 - 21:00; Sun 09:00 - 21:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours may be available; call to confirm.",,"","","",,,,"49.327193","-123.071945","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657752&SiteResourceAgencyNum=17657753"
"LN-9300","Walk In Medical Clinics","17657751","Lonsdale Medical Clinics","17657752","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Clinics may be open evenings and or weekends; see specific location for details.","50637628","50637607","6049830054","http://www.lonsdaleclinic.com/home.html",,"Y",,"Mon 08:30 - 21:00; Tue 08:30 - 21:00; Wed 08:30 - 21:00; Thu 08:30 - 21:00; Fri 08:30 - 21:00; Sat 10:00 - 15:00; Hours are subject to change. Clinics may stop accepting patients prior to the listed closing time. Closed statutory holidays.",,"","","",,,,"49.323646","-123.071443","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657752&SiteResourceAgencyNum=50637607"
"LN-9300","Walk In Medical Clinics","17657763","Parker Place Medical Clinic","17657764","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends and statutory holidays.","17657766","17657765","6042739899",,,"Y",,"Mon 09:00 - 19:00; Tue 09:00 - 19:00; Wed 09:00 - 19:00; Thu 09:00 - 19:00; Fri 09:00 - 19:00; Sat 09:00 - 18:00; Sun 09:30 - 18:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 09:00 - 19:00.",,"","","",,,,"49.181851","-123.136564","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657764&SiteResourceAgencyNum=17657765"
"LN-9300","Walk In Medical Clinics","17657783","Wave Medical Clinic","17657784","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice.","17657786","17657785","6045584044","http://www.wavemedicalclinic.com",,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.279513","-123.128480","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657784&SiteResourceAgencyNum=17657785"
"LN-9300","Walk In Medical Clinics","17657791","Park and Tilford Medical Treatment Centre","17657792","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends, evenings, and statutory holidays.","17657794","17657793","6049832442",,,"N",,"Mon 09:00 - 21:00; Tue 09:00 - 21:00; Wed 09:00 - 21:00; Thu 09:00 - 21:00; Fri 09:00 - 21:00; Sat 09:00 - 18:00; Sun 09:00 - 18:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 09:00 - 18:00; closed Christmas Day.",,"","","",,,,"49.308678","-123.040470","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657792&SiteResourceAgencyNum=17657793"
"LN-9300","Walk In Medical Clinics","17657799","The Bridge Medical Clinic","17657800","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open Saturdays.","17657802","17657801","7784200200","https://www.thebridgeclinic.ca/",,"Y",,"Mon 09:00 - 19:30; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Sat 10:00 - 14:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients prior to the listed closing time. Closed statutory holidays.",,"","","",,,,"49.869856","-125.129046","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657800&SiteResourceAgencyNum=17657801"
"LN-9300","Walk In Medical Clinics","17657823","Town Plaza Medical Clinic","17657824","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends and statutory holidays.","17657826","17657825","6049057089","http://www.medicalclinicwhistler.com/",,"Y",,"Mon 09:00 - 17:30; Tue 09:00 - 17:30; Wed 09:00 - 17:30; Thu 09:00 - 17:30; Fri 09:00 - 17:30; Sat 09:00 - 17:30; Sun 10:00 - 16:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 09:00 - 17:30; closed Christmas Day. Closed for lunch: 13:00 - 14:00.",,"","","",,,,"50.117232","-122.955944","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657824&SiteResourceAgencyNum=17657825"
"LN-9300","Walk In Medical Clinics","17657860","Avecina Medical Clinic","17657861","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice.","17657863","17657862","6045391744",,,"Y",,"Mon 08:45 - 16:45; Tue 08:45 - 16:45; Wed 08:45 - 16:45; Thu 08:45 - 16:45; Fri 08:45 - 16:45; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.103208","-122.650601","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657861&SiteResourceAgencyNum=17657862"
"LN-9300","Walk In Medical Clinics","17657864","West Steveston Medical Clinic","17657865","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Services currently offered virtually; call to book an appointment.","17657867","17657866","6044489595","https://weststevestonmedicalclinic.com/",,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.117443","-123.157860","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657865&SiteResourceAgencyNum=17657866"
"LN-9300","Walk In Medical Clinics","17657868","Maple Medical Clinic","17657869","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends, some evenings, and statutory holidays.","17657871","17657870","6047309769",,,"Y",,"Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 08:00 - 16:00; Sat 08:00 - 16:00; Sun 08:00 - 16:00; Note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients before the listed closing time. Statutory holiday hours: 08:00 - 16:00.",,"","","",,,,"49.263854","-123.151159","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657869&SiteResourceAgencyNum=17657870"
"LN-9300","Walk In Medical Clinics","17657872","Brentwood Medical Clinic","17657873","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends, some evenings, and statutory holidays.","17657875","17657874","6042948540","http://www.brentwoodwalk-inclinic.com/index.html",,"Y",,"Mon 08:00 - 16:00; Tue 08:00 - 20:00; Wed 08:00 - 16:00; Thu 08:00 - 20:00; Fri 08:00 - 16:00; Sat 09:00 - 18:00; Sun 09:00 - 18:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 09:00 - 18:00. Closed Christmas and New Year's Day.",,"","","",,,,"49.266485","-123.001660","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657873&SiteResourceAgencyNum=17657874"
"LN-9300","Walk In Medical Clinics","17657889","Cook Road Medical Clinic","17657890","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends and statutory holidays.","17657892","17657891","6042791942",,,"Y",,"Mon 08:00 - 19:00; Tue 08:00 - 19:00; Wed 08:00 - 19:00; Thu 09:00 - 19:00; Fri 09:00 - 16:00; Sat 09:00 - 16:00; Sun 09:00 - 16:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 09:00 - 15:00; closed Christmas and New Year's Day.",,"","","",,,,"49.166673","-123.134096","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657890&SiteResourceAgencyNum=17657891"
"LN-9300","Walk In Medical Clinics","17657895","Lonsdale Medical Clinic","17657896","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays and statutory holidays.","50637694","50637691","6049048804","https://wellclinics.ca/properties/lonsdale-medical-clinic/",,"Y",,"Mon 09:00 - 17:00; Tue 08:00 - 15:00; Wed 08:00 - 15:00; Thu 09:00 - 17:00; Fri 09:00 - 16:00; Sat 09:00 - 14:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 09:00 - 14:00",,"","","",,,,"49.318173","-123.071886","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657896&SiteResourceAgencyNum=50637691"
"LN-9300","Walk In Medical Clinics","17657899","Boundary Park Medical Centre","17657900","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open Saturdays.","17657902","17657901","6045916300",,,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Sat 09:00 - 14:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients prior to the listed closing time. Closed statutory holidays.",,"","","",,,,"49.118235","-122.890172","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657900&SiteResourceAgencyNum=17657901"
"LN-9300","Walk In Medical Clinics","17657903","Clover Care Medical Clinic","17657904","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open weekends and statutory holidays.","17657906","17657905","6045747883","https://wellclinics.ca/properties/clovercare-medical-clinic/",,"Y",,"Clinic opens Mon - Sat at 08:00 and Sun at 09:00, at which time names are taken for the day. Patients are encouraged to come in when the clinic opens to ensure being seen the same day, or to call first for availability. Statutory holiday hours: 09:00 - 17:00; closed Christmas Day.",,"","","",,,,"49.104124","-122.730256","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657904&SiteResourceAgencyNum=17657905"
"LN-9300","Walk In Medical Clinics","17657907","Cottonwood Medical Clinic","17657908","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open weekends, evenings, and statutory holidays.","17657910","17657909","6044769705",,,"Y",,"Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 09:00 - 19:00; Sun 09:00 - 19:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 09:00 - 19:00; closed Christmas Day.",,"","","",,,,"49.220690","-122.561484","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657908&SiteResourceAgencyNum=17657909"
"LN-9300","Walk In Medical Clinics","17657911","West Vancouver Beachside Medical","17657912","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open Saturdays.","17657914","17657913","6049227390","http://healthwisemedical.dignifiedliving.ca/index.php?option=com_content&view=category&layout=blog&id=28&Itemid=224",,"Y",,"Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 17:00; Sat 09:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours may be available; call to confirm.",,"","","",,,,"49.327370","-123.154540","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657912&SiteResourceAgencyNum=17657913"
"LN-9300","Walk In Medical Clinics","17657915","Pemberton Marine Medical Clinic","17657916","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends. Clinic hours vary and are subject to change; call to confirm.","17657918","17657917","6049860677","https://wellclinics.ca/properties/pemberton-marine-medical-clinic/",,"N",,"Mon 09:00 - 19:00; Tue 09:00 - 19:00; Wed 09:00 - 19:00; Thu 09:00 - 14:30; Fri 09:00 - 14:30; Sat 09:00 - 15:00; Sun 09:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours may be available; call to confirm.",,"","","",,,,"49.324102","-123.108370","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657916&SiteResourceAgencyNum=17657917"
"LN-9300","Walk In Medical Clinics","17657984","Jubilee Medical Clinic and Treatment Centre","17657985","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice.","17657987","17657986","2505923441","https://jubileemedicalclinic.com/",,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"48.429847","-123.330528","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657985&SiteResourceAgencyNum=17657986"
"LN-9300","Walk In Medical Clinics","17657988","Pacific Medical Clinic","17657989","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Clinics may be open on weekends; see specific location for details.","17657991","17657990","6043019955",,,"Y",,"Mon 08:30 - 15:00; Tue 08:30 - 15:00; Wed 08:30 - 17:00; Thu 08:30 - 16:00; Fri 08:30 - 16:00; Sat 09:00 - 12:00; Sun 09:00 - 12:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holidays hours may be available; call to confirm.",,"","","",,,,"49.228600","-123.090632","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657989&SiteResourceAgencyNum=17657990"
"LN-9300","Walk In Medical Clinics","17657988","Pacific Medical Clinic","17657989","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Clinics may be open on weekends; see specific location for details.","17657993","17657992","6048745555",,,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.244632","-123.064850","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17657989&SiteResourceAgencyNum=17657992"
