"SV_TAXONOMY","TAXONOMY_NAME","RG_REFERENCE","RG_NAME","SV_REFERENCE","SV_NAME","SV_DESCRIPTION","SL_REFERENCE","LC_REFERENCE","PHONE_NUMBER","WEBSITE","EMAIL_ADDRESS","WHEELCHAIR_ACCESSIBLE","LANGUAGE","HOURS","STREET_NUMBER","STREET_NAME","STREET_TYPE","STREET_DIRECTION","CITY","PROVINCE","POSTAL_CODE","LATITUDE","LONGITUDE","811_LINK"
"LH-6600","Pharmacies","17659831","Shoppers Drug Mart","17659832","Pharmacy Services","Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Treatment for opioid use disorder is available, as well as training in overdose recognition and response, and free naloxone kits to people who are eligible.","41405923","40766344","2504934151","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 09:00 - 17:30; Tue 09:00 - 17:30; Wed 09:00 - 17:30; Thu 09:00 - 17:30; Fri 09:00 - 17:30; Closed statutory holidays",,"","","",,,,"49.497536","-119.590900","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659832&SiteResourceAgencyNum=40766344"
"LH-6600","Pharmacies","17659831","Shoppers Drug Mart","17659832","Pharmacy Services","Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Treatment for opioid use disorder is available, as well as training in overdose recognition and response, and free naloxone kits to people who are eligible.","41405925","40766347","6048473496","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 07:00 - 21:00; Tue 07:00 - 21:00; Wed 07:00 - 21:00; Thu 07:00 - 21:00; Fri 07:00 - 21:00; Sat 08:00 - 18:00; Sun 08:00 - 18:00;",,"","","",,,,"49.123831","-121.959052","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659832&SiteResourceAgencyNum=40766347"
"LH-6600","Pharmacies","17659831","Shoppers Drug Mart","17659832","Pharmacy Services","Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Treatment for opioid use disorder is available, as well as training in overdose recognition and response, and free naloxone kits to people who are eligible.","41405927","17659969","2502483162","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Call for statutory holiday hours",,"","","",,,,"49.319978","-124.315362","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659832&SiteResourceAgencyNum=17659969"
"LH-6600","Pharmacies","17659831","Shoppers Drug Mart","17659832","Pharmacy Services","Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Treatment for opioid use disorder is available, as well as training in overdose recognition and response, and free naloxone kits to people who are eligible.","59023338","59023336","6044342656","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 09:00 - 19:00; Tue 09:00 - 19:00; Wed 09:00 - 19:00; Thu 09:00 - 19:00; Fri 09:00 - 19:00; Sat 09:00 - 17:00; Sun 10:00 - 16:00;",,"","","",,,,"49.219111","-123.041269","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659832&SiteResourceAgencyNum=59023336"
"LH-6600","Pharmacies","17659831","Shoppers Drug Mart","17659832","Pharmacy Services","Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Treatment for opioid use disorder is available, as well as training in overdose recognition and response, and free naloxone kits to people who are eligible.","69572455","69572413","6049480164","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 10:00 - 18:00; Tue 10:00 - 18:00; Wed 10:00 - 18:00; Thu 10:00 - 18:00; Fri 10:00 - 18:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;",,"","","",,,,"49.037848","-123.085312","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659832&SiteResourceAgencyNum=69572413"
"LH-6600.8500","Twenty Four Hour Pharmacies","17659831","Shoppers Drug Mart","17659925","24-hour Pharmacy Services","Provides 24-hour pharmacy services for individuals to obtain, understand and manage their prescriptions. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659935","17659934","6046692424","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"24 hours a day, 7 days a week",,"","","",,,,"49.280821","-123.131841","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659925&SiteResourceAgencyNum=17659934"
"LH-6600.8500","Twenty Four Hour Pharmacies","17659831","Shoppers Drug Mart","17659925","24-hour Pharmacy Services","Provides 24-hour pharmacy services for individuals to obtain, understand and manage their prescriptions. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","41529407","17660009","6042736187","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"24 hours a day, 7 days a week",,"","","",,,,"49.169763","-123.140171","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659925&SiteResourceAgencyNum=17660009"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659952","17659951","6044617506","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 22:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 08:00 - 22:00; Sun 08:00 - 22:00;",,"","","",,,,"49.264837","-122.776909","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659951"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659954","17659953","2503904911","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 22:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 08:00 - 22:00; Sun 08:00 - 22:00;",,"","","",,,,"49.239745","-124.054362","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659953"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659956","17659955","2507697012","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 22:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 08:00 - 22:00; Sun 08:00 - 22:00;",,"","","",,,,"49.879680","-119.535777","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659955"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659958","17659957","2503814321","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 06:00 - 20:00; Tue 06:00 - 20:00; Wed 06:00 - 20:00; Thu 06:00 - 20:00; Fri 06:00 - 20:00; Sat 08:00 - 20:00; Sun 08:00 - 20:00;",,"","","",,,,"48.425849","-123.365494","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659957"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659960","17659959","2502608576","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 22:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 08:00 - 22:00; Sun 08:00 - 22:00;",,"","","",,,,"50.256679","-119.265122","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659959"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659962","17659961","2507466118","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 18:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 08:00 - 22:00; Sun 08:00 - 22:00;",,"","","",,,,"48.778174","-123.698966","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659961"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659964","17659963","6043955717","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 24:00; Tue 08:00 - 24:00; Wed 08:00 - 24:00; Thu 08:00 - 24:00; Fri 08:00 - 24:00; Sat 08:00 - 24:00; Sun 08:00 - 24:00;",,"","","",,,,"49.200944","-122.912067","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659963"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659966","17659965","2506326177","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 22:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 08:00 - 22:00; Sun 08:00 - 22:00;",,"","","",,,,"54.053233","-128.652598","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659965"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659968","17659967","6048518635","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 22:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 08:00 - 22:00; Sun 08:00 - 22:00;",,"","","",,,,"49.045782","-122.223983","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659967"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659972","17659971","6049361433","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 09:00 - 22:00; Tue 09:00 - 22:00; Wed 09:00 - 22:00; Thu 09:00 - 22:00; Fri 09:00 - 22:00; Sat 09:00 - 22:00; Sun 09:00 - 22:00;",,"","","",,,,"49.263367","-122.839789","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659971"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659974","17659973","6049261114","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 22:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 08:00 - 22:00; Sun 08:00 - 22:00;",,"","","",,,,"49.326299","-123.137902","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659973"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659976","17659975","2507856155","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 22:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 08:00 - 22:00; Sun 08:00 - 22:00;",,"","","",,,,"56.250038","-120.847481","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659975"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659978","17659977","6042743023","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 24:00; Tue 08:00 - 24:00; Wed 08:00 - 24:00; Thu 08:00 - 24:00; Fri 08:00 - 24:00; Sat 08:00 - 24:00; Sun 09:00 - 24:00;",,"","","",,,,"49.154552","-123.158086","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659977"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659980","17659979","6042910638","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 24:00; Tue 08:00 - 24:00; Wed 08:00 - 24:00; Thu 08:00 - 24:00; Fri 08:00 - 24:00; Sat 08:00 - 24:00; Sun 08:00 - 24:00;",,"","","",,,,"49.279499","-122.969273","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659979"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659982","17659981","6044614030","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 24:00; Tue 08:00 - 24:00; Wed 08:00 - 24:00; Thu 08:00 - 24:00; Fri 08:00 - 24:00; Sat 08:00 - 24:00; Sun 08:00 - 24:00;",,"","","",,,,"49.276627","-122.832894","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659981"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659984","17659983","6045754994","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 24:00; Tue 08:00 - 24:00; Wed 08:00 - 24:00; Thu 08:00 - 24:00; Fri 08:00 - 24:00; Sat 08:00 - 24:00; Sun 08:00 - 24:00;",,"","","",,,,"49.125211","-122.705071","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659983"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659986","17659985","2508322181","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 09:00 - 22:00; Tue 09:00 - 22:00; Wed 09:00 - 22:00; Thu 09:00 - 22:00; Fri 09:00 - 22:00; Sat 09:00 - 22:00; Sun 09:00 - 22:00;",,"","","",,,,"50.694310","-119.298499","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659985"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659988","17659987","2505628169","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 09:00 - 22:00; Tue 09:00 - 22:00; Wed 09:00 - 22:00; Thu 09:00 - 22:00; Fri 09:00 - 22:00; Sat 09:00 - 22:00; Sun 09:00 - 22:00;",,"","","",,,,"53.897983","-122.778372","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659987"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659990","17659989","6044658122","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 22:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 08:00 - 22:00; Sun 08:00 - 22:00;",,"","","",,,,"49.231619","-122.690953","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659989"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659992","17659991","6042760067","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 24:00; Tue 08:00 - 24:00; Wed 08:00 - 24:00; Thu 08:00 - 24:00; Fri 08:00 - 24:00; Sat 08:00 - 24:00; Sun 08:00 - 24:00;",,"","","",,,,"49.154006","-123.123845","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659991"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659994","17659993","2504928000","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 22:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 08:00 - 22:00; Sun 08:00 - 22:00;",,"","","",,,,"49.484649","-119.586300","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659993"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659996","17659995","2503769010","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 22:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 08:00 - 22:00; Sun 08:00 - 22:00;",,"","","",,,,"50.696562","-120.359135","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659995"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17659998","17659997","6046813411","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 24:00; Tue 08:00 - 24:00; Wed 08:00 - 24:00; Thu 08:00 - 24:00; Fri 08:00 - 24:00; Sat 08:00 - 24:00; Sun 09:00 - 24:00;",,"","","",,,,"49.289056","-123.139064","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659997"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17660000","17659999","6048728451","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 06:00 - 24:00; Tue 06:00 - 24:00; Wed 06:00 - 24:00; Thu 06:00 - 24:00; Fri 06:00 - 24:00; Sat 08:00 - 24:00; Sun 08:00 - 24:00;",,"","","",,,,"49.262319","-123.069065","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17659999"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17660002","17660001","6047328855","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 24:00; Tue 08:00 - 24:00; Wed 08:00 - 24:00; Thu 08:00 - 24:00; Fri 08:00 - 24:00; Sat 08:00 - 24:00; Sun 08:00 - 24:00;",,"","","",,,,"49.247760","-123.185201","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17660001"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17660004","17660003","2503612011","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 24:00; Tue 08:00 - 24:00; Wed 08:00 - 24:00; Thu 08:00 - 24:00; Fri 08:00 - 24:00; Sat 08:00 - 24:00; Sun 08:00 - 24:00;",,"","","",,,,"48.431349","-123.398717","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17660003"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17660006","17660005","2503343134","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 22:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 08:00 - 22:00; Sun 08:00 - 22:00;",,"","","",,,,"49.689085","-124.997004","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17660005"
"LH-6600.2000","Late Night Pharmacies","17659831","Shoppers Drug Mart","17659950","Late Night Pharmacy Services","Provides late night pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.","17660008","17660007","6045210767","https://www1.shoppersdrugmart.ca/en/health-and-pharmacy",,"Y",,"Mon 08:00 - 22:00; Tue 08:00 - 22:00; Wed 08:00 - 22:00; Thu 08:00 - 22:00; Fri 08:00 - 22:00; Sat 08:00 - 22:00; Sun 08:00 - 22:00;",,"","","",,,,"49.213266","-122.920900","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17659950&SiteResourceAgencyNum=17660007"
