,idx,facility_name,facility_type,longitude,latitude,street_addr,city,province,phone,website,provider,filename
257,257,SOBEYS PHARMACY #1104,covid_vaccination_centres,-112.810217086404,49.728113555907,327 BLUEFOX BLVD N,LETHBRIDGE,AB,403-320-5618,https://www.safeway.ca/vaccine-registration/,Calgary,AB_Calgary_covid_vaccination_centres.csv
258,258,WHOLE HEALTH PHARMACY EDMONTON,covid_vaccination_centres,-113.422855771433,53.598594056987,13578B FORT RD NW,EDMONTON,AB,587-524-9928,,Calgary,AB_Calgary_covid_vaccination_centres.csv
259,259,TRINITY PHARMACY,covid_vaccination_centres,-113.494181357463,53.548701592005,10530 101 ST NW,EDMONTON,AB,780-752-2220,,Calgary,AB_Calgary_covid_vaccination_centres.csv
260,260,RX DRUG MART #2014,covid_vaccination_centres,-114.404786689491,54.119857201617,5028 50 ST,BARRHEAD,AB,780-674-2121,,Calgary,AB_Calgary_covid_vaccination_centres.csv
261,261,TAWA PHARMASAVE,covid_vaccination_centres,-113.432990857466,53.461670693315,3013 66 ST NW,EDMONTON,AB,780-758-7283,https://www.tawapharmasave.ca,Calgary,AB_Calgary_covid_vaccination_centres.csv
262,262,GREENBROOK PHARMACY,covid_vaccination_centres,-111.880856459016,50.566239424038,344 8 ST E,BROOKS,AB,403-362-4283,,Calgary,AB_Calgary_covid_vaccination_centres.csv
263,263,MEDICINE SHOPPE PHARMACY 372,covid_vaccination_centres,-111.362658801546,56.721474334265,203-8706 FRANKLIN AVE,FORT MCMURRAY,AB,587-536-6648,https://www.medicineshoppe.ca/en/alberta/fort-mcmurray/the-medicine-shoppe-pharmacy-372-7022420,Calgary,AB_Calgary_covid_vaccination_centres.csv
264,264,MEDICINE SHOPPE PHARMACY 387,covid_vaccination_centres,-113.484649917114,53.600250330075,13703 93 ST NW,EDMONTON,AB,780-760-3387,https://www.medicineshoppe.ca/en/alberta/edmonton/the-medicine-shoppe-pharmacy-387-7027091,Calgary,AB_Calgary_covid_vaccination_centres.csv
265,265,East Calgary Health Centre Family Care Clinic,covid_vaccination_centres,-113.967234630403,51.045099467288,4715 8 Ave SE,CALGARY,AB,811,https://www.albertahealthservices.ca/topics/Page17295.aspx,Calgary,AB_Calgary_covid_vaccination_centres.csv
266,266,IDA COMMUNITY PHARMACY,covid_vaccination_centres,-113.351857972572,53.632911014883,36 EVERGREEN PK NW,EDMONTON,AB,587-523-0900,https://www.bookmyshot.com/5875230900,Calgary,AB_Calgary_covid_vaccination_centres.csv
267,267,MEDICINE SHOPPE PHARMACY 320,covid_vaccination_centres,-113.598999299929,53.541253581153,102-16028 100A AVE NW,EDMONTON,AB,780-487-6336,https://www.medicineshoppe.ca/en/alberta/edmonton/the-medicine-shoppe-pharmacy-320-7008159,Calgary,AB_Calgary_covid_vaccination_centres.csv
268,268,SOBEYS PHARMACY #5190,covid_vaccination_centres,-113.425190815137,53.42441104276,5309 ELLERSLIE RD SW,EDMONTON,AB,780-450-1116,https://www.safeway.ca/vaccine-registration/,Calgary,AB_Calgary_covid_vaccination_centres.csv
269,269,BALKWILL PHARMACY LTD.,covid_vaccination_centres,-113.227211657134,51.827504918066,223 MAIN ST,TROCHU,AB,403-442-3823,,Calgary,AB_Calgary_covid_vaccination_centres.csv
270,270,MEDICINE SHOPPE PHARMACY 344,covid_vaccination_centres,-113.489738086434,53.57039804655,9559 118 AVE NW,EDMONTON,AB,780-477-3779,https://www.medicineshoppe.ca/en/alberta/edmonton/the-medicine-shoppe-pharmacy-344-7011508,Calgary,AB_Calgary_covid_vaccination_centres.csv
271,271,IDEAL CARE PHARMACY,covid_vaccination_centres,-113.466736357092,53.576375904215,12147 82 ST NW,EDMONTON,AB,780-756-1236,,Calgary,AB_Calgary_covid_vaccination_centres.csv
272,272,SHOPPERS DRUG MART #331,covid_vaccination_centres,-112.864801101422,53.018786047289,180 CORNERSTONE MALL,CAMROSE,AB,780-672-4961,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary,AB_Calgary_covid_vaccination_centres.csv
273,273,DRUGSTORE PHARMACY #6717,covid_vaccination_centres,-110.725752604407,54.281299065975,5106 46 ST,BONNYVILLE,AB,780-812-3947,https://www.wholesaleclub.ca/covid19,Calgary,AB_Calgary_covid_vaccination_centres.csv
274,274,UNIVERSAL HEALTH PHARMACY #12 DIDSBURY,covid_vaccination_centres,-114.139280915187,51.660439884335,106-2034 19 AVE,DIDSBURY,AB,403-335-8473,https://www.universalhealthcentre.com,Calgary,AB_Calgary_covid_vaccination_centres.csv
275,275,REXALL #7223,covid_vaccination_centres,-113.579896771195,52.671876443635,3-4502 50 ST,PONOKA,AB,403-783-5568,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary,AB_Calgary_covid_vaccination_centres.csv
276,276,MEDICINE SHOPPE PHARMACY 188,covid_vaccination_centres,-113.525975773372,53.558384498343,100-11910 111 AVE,EDMONTON,AB,780-455-1302,https://www.medicineshoppe.ca/en/alberta/edmonton/the-medicine-shoppe-pharmacy-188-7034562,Calgary,AB_Calgary_covid_vaccination_centres.csv
277,277,REXALL #7514,covid_vaccination_centres,-113.500763576785,53.557195646761,10507 KINGSWAY AVE NW,EDMONTON,AB,780-634-0461,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary,AB_Calgary_covid_vaccination_centres.csv
278,278,LOBLAW PHARMACY #1577,covid_vaccination_centres,-114.167885101471,51.021338001519,5858 SIGNAL HILL CTR SW,CALGARY,AB,403-686-8035,https://www.realcanadiansuperstore.ca/covid19,Calgary,AB_Calgary_covid_vaccination_centres.csv
279,279,SAFEWAY PHARMACY #8859,covid_vaccination_centres,-113.605987373122,53.622632062396,300-2 HEBERT RD,ST ALBERT,AB,780-460-9339,https://www.safeway.ca/vaccine-registration/,Calgary,AB_Calgary_covid_vaccination_centres.csv
280,280,SHOPPERS DRUG MART #2409,covid_vaccination_centres,-112.705449544004,52.322626671294,4718 50 ST,STETTLER,AB,403-742-3367,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary,AB_Calgary_covid_vaccination_centres.csv
281,281,SAFEWAY PHARMACY #8867,covid_vaccination_centres,-113.517931409356,53.547540348325,11410 104 AVE NW,EDMONTON,AB,780-424-0666,https://www.safeway.ca/vaccine-registration/,Calgary,AB_Calgary_covid_vaccination_centres.csv
282,282,SHOPPERS DRUG MART #2391,covid_vaccination_centres,-114.211752386366,51.14996696065,8756 COUNTRY HILLS BLVD NW,CALGARY,AB,403-208-4742,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary,AB_Calgary_covid_vaccination_centres.csv
283,283,STOKES PHARMACY,covid_vaccination_centres,-112.840349830581,49.694448981461,408 4 AVE S,LETHBRIDGE,AB,403-380-3535,https://stokes.medmeapp.com/schedule,Calgary,AB_Calgary_covid_vaccination_centres.csv
284,284,SHOPPERS DRUG MART #2315,covid_vaccination_centres,-113.526386728946,53.547713220835,102-11962 104 AVE NW,EDMONTON,AB,780-670-6922,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary,AB_Calgary_covid_vaccination_centres.csv
285,285,WABAMUN PHARMACY LTD,covid_vaccination_centres,-114.471947915133,53.558021932759,5120 51 AVE,WABAMUN,AB,780-892-2418,http://bookyourvisit.ca/wabamunpharmacy,Calgary,AB_Calgary_covid_vaccination_centres.csv
286,286,COSTCO PHARMACY #1157,covid_vaccination_centres,-113.637106316795,53.66952362928,1075 ST. ALBERT TR,ST ALBERT,AB,780-544-2010,https://www.costcopharmacy.ca/appointment,Calgary,AB_Calgary_covid_vaccination_centres.csv
287,287,MINT HEALTH + DRUGS: BEAVERLODGE,covid_vaccination_centres,-119.428636888788,55.209938613739,112 10 ST,BEAVERLODGE,AB,780-354-2148,https://www.mintdrugs.com,Calgary,AB_Calgary_covid_vaccination_centres.csv
288,288,VISTA PHARMACY & TRAVEL CLINIC,covid_vaccination_centres,-113.980997815203,51.060325327843,130A-920 36 ST NE,CALGARY,AB,403-460-3226,https://www.vistapharmacy.ca,Calgary,AB_Calgary_covid_vaccination_centres.csv
289,289,SHOPPERS DRUG MART #2355,covid_vaccination_centres,-114.203581373184,51.124597518115,28 CROWFOOT TERR NW,CALGARY,AB,403-241-8818,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary,AB_Calgary_covid_vaccination_centres.csv
290,290,SHOPPERS DRUG MART #355,covid_vaccination_centres,-114.101623544038,51.066323019841,1790-1632 14 AVE NW,CALGARY,AB,403-289-6761,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary,AB_Calgary_covid_vaccination_centres.csv
291,291,SOUTH TRAIL PHARMACY,covid_vaccination_centres,-113.973071715207,50.930592543138,78-4307 130 AVE SE,CALGARY,AB,403-475-8612,,Calgary,AB_Calgary_covid_vaccination_centres.csv
292,292,SAFEWAY PHARMACY #8921,covid_vaccination_centres,-113.509044796415,53.454859528311,2304 109 ST NW,EDMONTON,AB,780-430-4269,https://www.safeway.ca/vaccine-registration/,Calgary,AB_Calgary_covid_vaccination_centres.csv
293,293,SHOPPERS DRUG MART #2300,covid_vaccination_centres,-113.628872713051,53.656560367264,100-665 ST. ALBERT RD,ST ALBERT,AB,780-418-7891,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary,AB_Calgary_covid_vaccination_centres.csv
294,294,BENTLEY IDA,covid_vaccination_centres,-114.051217814791,52.465503390734,5018 50 AVE,BENTLEY,AB,403-748-3820,,Calgary,AB_Calgary_covid_vaccination_centres.csv
295,295,MEDICINE SHOPPE PHARMACY 315,covid_vaccination_centres,-113.442575544104,53.570224362248,6525 118 AVE NW,EDMONTON,AB,780-479-2077,https://www.medicineshoppe.ca/en/alberta/edmonton/the-medicine-shoppe-pharmacy-315-7008312,Calgary,AB_Calgary_covid_vaccination_centres.csv
296,296,PHARMASAVE #346,covid_vaccination_centres,-117.28229883297,55.051271820899,1D-3808 HIGHWAY ST,VALLEYVIEW,AB,780-524-2183,,Calgary,AB_Calgary_covid_vaccination_centres.csv
297,297,LOBLAW PHARMACY #1544,covid_vaccination_centres,-118.790751001368,55.191090814693,12225 99 ST,GRANDE PRAIRIE,AB,780-831-3835,https://www.realcanadiansuperstore.ca/covid19,Calgary,AB_Calgary_covid_vaccination_centres.csv
298,298,REXALL #7238,covid_vaccination_centres,-113.41318958104,53.607601661775,14403 MILLER BLVD NW,EDMONTON,AB,780-475-1364,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary,AB_Calgary_covid_vaccination_centres.csv
299,299,HEALTH AID PHARMACY,covid_vaccination_centres,-113.546775357091,53.629420312247,12918 167 AVE NW,EDMONTON,AB,780-244-0803,,Calgary,AB_Calgary_covid_vaccination_centres.csv
300,300,LIFE MED PHARMACY #2,covid_vaccination_centres,-113.252436212712,50.558328417107,218 CENTER ST,VULCAN,AB,403-485-2552,,Calgary,AB_Calgary_covid_vaccination_centres.csv
301,301,SHOPPERS DRUG MART #313,covid_vaccination_centres,-113.593380855333,53.520817361035,254 MEADOWLARK HEALTH CTR,EDMONTON,AB,780-484-7718,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary,AB_Calgary_covid_vaccination_centres.csv
302,302,PREFERREDRX PHARMACY,covid_vaccination_centres,-114.103074763372,51.794792913321,1-4601 50 AVE,OLDS,AB,403-556-4155,,Calgary,AB_Calgary_covid_vaccination_centres.csv
303,303,CRANSTON SMART DRUG MART,covid_vaccination_centres,-113.968423430173,50.868685154015,121-35 CRANFORD WAY SE,CALGARY,AB,587-623-1120,https://www.cranstonpharmacy.com/,Calgary,AB_Calgary_covid_vaccination_centres.csv
304,304,SAFEWAY PHARMACY #8885,covid_vaccination_centres,-113.978855508057,53.540034488831,4202 SOUTH PARK DR,STONY PLAIN,AB,780-963-2264,https://www.safeway.ca/vaccine-registration/,Calgary,AB_Calgary_covid_vaccination_centres.csv
305,305,MEDICINE SHOPPE PHARMACY 194,covid_vaccination_centres,-114.071898515204,51.032319928796,2303 4 ST SW,CALGARY,AB,403-229-3458,https://www.medicineshoppe.ca/en/alberta/calgary/the-medicine-shoppe-pharmacy-194-7002313,Calgary,AB_Calgary_covid_vaccination_centres.csv
306,306,SHOPPERS DRUG MART #2377,covid_vaccination_centres,-113.571336872807,53.435382141777,5970 MULLEN WAY NW,EDMONTON,AB,780-435-1782,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary,AB_Calgary_covid_vaccination_centres.csv
307,307,HIGH RIVER PHARMACY,covid_vaccination_centres,-113.872585243671,50.580076597271,103 3 AVE SW,HIGH RIVER,AB,403-652-5608,,Calgary,AB_Calgary_covid_vaccination_centres.csv
308,308,WELLNESS DISPENSARY,covid_vaccination_centres,-113.6071682029,53.540580414721,26-10081 166 ST,EDMONTON,AB,780-930-1344,,Calgary,AB_Calgary_covid_vaccination_centres.csv
309,309,FAMILY CARE PHARMACY,covid_vaccination_centres,-114.070377848381,51.142655397504,218-40 COUNTRY HILLS LANDNG NW,CALGARY,AB,587-352-2600,,Calgary,AB_Calgary_covid_vaccination_centres.csv
310,310,ROYAL CARE DOUGLASDALE PHARMACY,covid_vaccination_centres,-114.001993305721,50.943565580442,6-20 DOUGLAS WOODS DR SE,CALGARY,AB,587-349-3443,,Calgary,AB_Calgary_covid_vaccination_centres.csv
311,311,SHOPPERS DRUG MART #2374,covid_vaccination_centres,-113.489793116978,53.620604797262,15969 97 ST NW,EDMONTON,AB,780-473-2813,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary,AB_Calgary_covid_vaccination_centres.csv
312,312,UNIVERSAL PHARMACY,covid_vaccination_centres,-113.956259288215,51.053089927705,113-5271 MEMORIAL DR SE,CALGARY,AB,403-235-0081,,Calgary,AB_Calgary_covid_vaccination_centres.csv
313,313,SAVE-ON-FOODS PHARMACY #6623,covid_vaccination_centres,-113.948297949905,50.707267517822,400-100 SOUTHBANK BLVD,OKOTOKS,AB,587-757-8972,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary,AB_Calgary_covid_vaccination_centres.csv
314,314,PATIENT CARE PHARMACY,covid_vaccination_centres,-113.457397886618,53.514193828326,7707 85 ST NW,EDMONTON,AB,780-705-8100,http://www.patientcarepharmacyedmonton.com,Calgary,AB_Calgary_covid_vaccination_centres.csv
315,315,SHOPPERS DRUG MART #2446,covid_vaccination_centres,-113.417055186296,53.628464515561,5351 167 AVE NW,EDMONTON,AB,780-478-7261,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary,AB_Calgary_covid_vaccination_centres.csv
316,316,WAL-MART PHARMACY #3150,covid_vaccination_centres,-110.643157546774,49.993622633278,2051 STRACHAN RD SE,MEDICINE HAT,AB,403-526-1444,https://portal.healthmyself.net/walmartab/forms/a66,Calgary,AB_Calgary_covid_vaccination_centres.csv
317,317,6&6 PHARMACY,covid_vaccination_centres,-112.838512372302,49.691893888654,526 6 ST S,LETHBRIDGE,AB,403-942-0044,,Calgary,AB_Calgary_covid_vaccination_centres.csv
318,318,SAVE-ON-FOODS PHARMACY #6607,covid_vaccination_centres,-111.355401108724,56.718010604955,6406 FRANKLIN AVE,FORT MCMURRAY,AB,780-791-4147,https://www.saveonfoods.com,Calgary,AB_Calgary_covid_vaccination_centres.csv
319,319,VIKING PHARMACY,covid_vaccination_centres,-111.778498828641,53.096763722236,5305 51 ST,VIKING,AB,780-336-3380,,Calgary,AB_Calgary_covid_vaccination_centres.csv
320,320,WAL-MART PHARMACY #3038,covid_vaccination_centres,-117.625204819155,53.383714957822,PARKS WEST MALL,HINTON,AB,780-865-1575,https://portal.healthmyself.net/walmartab/forms/a66,Calgary,AB_Calgary_covid_vaccination_centres.csv
321,321,PHARMASAVE WESTMOUNT,covid_vaccination_centres,-113.535750747987,53.554001694589,10844 124 ST NW,EDMONTON,AB,780-249-9901,https://www.pharmasave.com/edmonton-westmount,Calgary,AB_Calgary_covid_vaccination_centres.csv
322,322,MEDICINE SHOPPE PHARMACY 126,covid_vaccination_centres,-114.070351644766,51.099479247408,12-5440 4 ST NW,CALGARY,AB,403-274-3400,https://www.medicineshoppe.ca/en/alberta/calgary/the-medicine-shoppe-pharmacy-126-7011287,Calgary,AB_Calgary_covid_vaccination_centres.csv
323,323,WAL-MART PHARMACY #1028,covid_vaccination_centres,-112.688272730533,51.450079003235,1801 SOUTH RAILWAY AVE,DRUMHELLER,AB,403-820-7741,https://portal.healthmyself.net/walmartab/forms/a66,Calgary,AB_Calgary_covid_vaccination_centres.csv
324,324,MEDICINE SHOPPE PHARMACY 393,covid_vaccination_centres,-113.567136459446,53.551807768232,10714 142 ST NW,EDMONTON,AB,587-520-2061,https://www.medicineshoppe.ca/en/alberta/edmonton/the-medicine-shoppe-pharmacy-393-7051291,Calgary,AB_Calgary_covid_vaccination_centres.csv
325,325,REXALL #7284,covid_vaccination_centres,-114.014558265905,51.058578661945,116-817 19 ST NE,CALGARY,AB,403-277-2227,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary,AB_Calgary_covid_vaccination_centres.csv
326,326,MADIGAN PHARMACY,covid_vaccination_centres,-113.942733701868,51.052997769984,68-6060 MEMORIAL DR NE,CALGARY,AB,403-457-9250,https://madiganpharmacy.myappts.ca/src/,Calgary,AB_Calgary_covid_vaccination_centres.csv
327,327,BOYLE MCCAULEY PHARMACY & HOME HEALTH CARE,covid_vaccination_centres,-113.484050658945,53.555242548971,10817 95 ST NW,EDMONTON,AB,780-705-6333,,Calgary,AB_Calgary_covid_vaccination_centres.csv
328,328,PHARMASAVE #312 LEGAL,covid_vaccination_centres,-113.591093249826,53.949391258619,4718 50 AVE,LEGAL,AB,780-961-2285,,Calgary,AB_Calgary_covid_vaccination_centres.csv
329,329,CURE CARE PHARMACY,covid_vaccination_centres,-113.478443958943,53.641648790715,11-9104 179 AVE NW,EDMONTON,AB,587-459-4999,https://forms.gle/Pof2d7Jv6J2R5ihU7,Calgary,AB_Calgary_covid_vaccination_centres.csv
330,330,REXALL #7516,covid_vaccination_centres,-110.861694650433,52.833469766191,118 10 ST,WAINWRIGHT,AB,780-842-3414,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary,AB_Calgary_covid_vaccination_centres.csv
331,331,WAL-MART PHARMACY #1145,covid_vaccination_centres,-113.494016859633,53.475531972663,SOUTHPARK VILLAGE,EDMONTON,AB,780-433-2575,https://portal.healthmyself.net/walmartab/forms/a66,Calgary,AB_Calgary_covid_vaccination_centres.csv
332,332,SAFEWAY PHARMACY #8830,covid_vaccination_centres,-114.014075132641,51.288835429289,TOWER LANE MALL,AIRDRIE,AB,403-948-3361,https://www.safeway.ca/vaccine-registration/,Calgary,AB_Calgary_covid_vaccination_centres.csv
333,333,SHOPPERS DRUG MART #2413,covid_vaccination_centres,-114.109649186372,50.908122845509,100-2250 162 AVE SW,CALGARY,AB,403-201-8202,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary,AB_Calgary_covid_vaccination_centres.csv
334,334,VILLAGE PHARMACY,covid_vaccination_centres,-113.436568628628,53.537869757758,9805 71 ST NW,EDMONTON,AB,780-440-4555,,Calgary,AB_Calgary_covid_vaccination_centres.csv
335,335,LOBLAW PHARMACY #1550,covid_vaccination_centres,-110.652351714988,50.004219390544,PHARMACY DEPARTMENT #1550,MEDICINE HAT,AB,403-528-5735,https://www.realcanadiansuperstore.ca/covid19,Calgary,AB_Calgary_covid_vaccination_centres.csv
336,336,SAGE MEADOWS PHARMACY,covid_vaccination_centres,-114.13147587688,51.175381358895,240-2971 136 AVE NW,CALGARY,AB,587-997-0093,,Calgary,AB_Calgary_covid_vaccination_centres.csv
337,337,FOREST HILLS PHARMASAVE #323,covid_vaccination_centres,-113.957989701333,51.037606007783,3-5315 17 AVE SE,CALGARY,AB,587-354-7766,,Calgary,AB_Calgary_covid_vaccination_centres.csv
338,338,REXALL #7285,covid_vaccination_centres,-113.960550188755,50.914685860347,70 HIGH ST SE,CALGARY,AB,403-257-3636,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary,AB_Calgary_covid_vaccination_centres.csv
339,339,PARSONS PHARMACY,covid_vaccination_centres,-113.807208554116,52.267626263762,1C-4755 49 ST,RED DEER,AB,403-986-0700,,Calgary,AB_Calgary_covid_vaccination_centres.csv
340,340,DOWNTOWN DRUGMART,covid_vaccination_centres,-114.06392619948,51.045618229705,115 8 AVE SW,CALGARY,AB,403-266-2059,https://www.downtowndrugmart.myappts.ca/ssc,Calgary,AB_Calgary_covid_vaccination_centres.csv
341,341,DELTON SUPER DRUGS LTD.,covid_vaccination_centres,-113.467729257092,53.587695774065,12904 82 ST NW,EDMONTON,AB,780-476-8737,,Calgary,AB_Calgary_covid_vaccination_centres.csv
342,342,LOBLAW PHARMACY #1565,covid_vaccination_centres,-113.933468428396,53.544182057914,10-110 JENNIFER HEIL WAY,SPRUCE GROVE,AB,780-960-7435,https://www.realcanadiansuperstore.ca/covid19,Calgary,AB_Calgary_covid_vaccination_centres.csv
343,343,STUBBS PHARMACY,covid_vaccination_centres,-112.820456544076,49.686494769183,1506 9 AVE S,LETHBRIDGE,AB,403-328-5512,,Calgary,AB_Calgary_covid_vaccination_centres.csv
344,344,PONOKA PROFESSIONAL PHARMACY,covid_vaccination_centres,-113.578526968897,52.674389503479,20-5011 48 AVE,PONOKA,AB,403-783-7333,https://www.calendly.com/ponoka,Calgary,AB_Calgary_covid_vaccination_centres.csv
345,345,TWO PHARMACY,covid_vaccination_centres,-114.47443117287,51.185761249079,105-100 GRANDE BLVD W,COCHRANE,AB,,https://www.twopharmacy.ca,Calgary,AB_Calgary_covid_vaccination_centres.csv
346,346,WAL-MART PHARMACY #3009,covid_vaccination_centres,-114.139620292226,51.041099035352,WESTBROOK PLAZA,CALGARY,AB,403-249-8904,https://portal.healthmyself.net/walmartab/forms/a66,Calgary,AB_Calgary_covid_vaccination_centres.csv
347,347,NORTHEY REMEDY'S RX PHARMACY,covid_vaccination_centres,-113.82650523051,52.302009454176,190 NORTHEY AVE,RED DEER,AB,403-346-2367,https://northeyremedysrx.medmeapp.ca/schedule,Calgary,AB_Calgary_covid_vaccination_centres.csv
348,348,SAFEWAY PHARMACY #8917,covid_vaccination_centres,-113.979188457851,50.717055839065,610 BIG ROCK LANE,OKOTOKS,AB,403-938-9351,https://www.safeway.ca/vaccine-registration/,Calgary,AB_Calgary_covid_vaccination_centres.csv
349,349,MEDICARE PLUS PHARMACY,covid_vaccination_centres,-113.942411464941,51.071693071955,7-6208 RUNDLEHORN DR NE,CALGARY,AB,403-453-6386,,Calgary,AB_Calgary_covid_vaccination_centres.csv
350,350,SHOPPERS DRUG MART #2358,covid_vaccination_centres,-113.415604136347,53.363733243348,6302 50 ST,BEAUMONT,AB,780-929-4231,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary,AB_Calgary_covid_vaccination_centres.csv
351,351,SAFEWAY PHARMACY #8820,covid_vaccination_centres,-114.072177932706,51.030444181173,524 ELBOW DR SW,CALGARY,AB,403-228-4240,https://www.safeway.ca/vaccine-registration/,Calgary,AB_Calgary_covid_vaccination_centres.csv
352,352,SHOPPERS DRUG MART 2432,covid_vaccination_centres,-114.060964775541,50.97964983904,383 HERITAGE DR SE,CALGARY,AB,403-255-4998,https://www.shoppersdrugmart.ca/covid19,Calgary,AB_Calgary_covid_vaccination_centres.csv
353,353,SAFEWAY PHARMACY #8909,covid_vaccination_centres,-113.944702102019,51.123753987442,850 SADDLETOWNE CIR NE,CALGARY,AB,403-293-1670,https://www.safeway.ca/vaccine-registration/,Calgary,AB_Calgary_covid_vaccination_centres.csv
354,354,SHOPPERS DRUG MART #371,covid_vaccination_centres,-113.392394433816,53.474930461125,3945 34 ST NW,EDMONTON,AB,780-461-6768,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary,AB_Calgary_covid_vaccination_centres.csv
355,355,MINT HEALTH + DRUGS: TRI WELLNESS,covid_vaccination_centres,-113.936755557231,53.549860205025,104-7 TRI LEISURE WAY,SPRUCE GROVE,AB,587-853-0453,,Calgary,AB_Calgary_covid_vaccination_centres.csv
356,356,SALVUS RXELLENCE PROFESSIONAL DISPENSARY,covid_vaccination_centres,-113.63014957682,53.652367350306,44-143 LIBERTON DR,ST ALBERT,AB,780-418-3113,,Calgary,AB_Calgary_covid_vaccination_centres.csv
357,357,SHOPPERS DRUG MART #2427,covid_vaccination_centres,-113.31844400164,53.513157513125,5-1020 SHERWOOD DR,SHERWOOD PARK,AB,780-449-2565,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary,AB_Calgary_covid_vaccination_centres.csv
358,358,SAVE-ON-FOODS PHARMACY #6622,covid_vaccination_centres,-113.475318286621,53.422944260436,1120 91 ST SW,EDMONTON,AB,780-462-7741,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary,AB_Calgary_covid_vaccination_centres.csv
359,359,MEDICINE SHOPPE PHARMACY 171,covid_vaccination_centres,-113.982586915932,51.077488052841,100-2675 36 ST NE,CALGARY,AB,403-291-0076,https://www.medicineshoppe.ca/en/alberta/calgary/the-medicine-shoppe-pharmacy-171-7015167,Calgary,AB_Calgary_covid_vaccination_centres.csv
360,360,SHOPPERS DRUG MART #2431 COOPERS CROSSING,covid_vaccination_centres,-114.023099959984,51.258392466866,801-401 COOPERS BLVD SW,AIRDRIE,AB,403-912-0246,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary,AB_Calgary_covid_vaccination_centres.csv
361,361,SHOPPERS DRUG MART #6027,covid_vaccination_centres,-113.376164824379,53.649411123969,18750 18 ST NW,EDMONTON,AB,587-497-2783,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary,AB_Calgary_covid_vaccination_centres.csv
362,362,SAFEWAY PHARMACY #8849,covid_vaccination_centres,-114.073495728455,51.127322313137,8120 BEDDINGTON BLVD NW,CALGARY,AB,403-295-8895,https://www.safeway.ca/vaccine-registration/,Calgary,AB_Calgary_covid_vaccination_centres.csv
363,363,BEVERLY PHARMACY,covid_vaccination_centres,-113.407892672437,53.570267588486,4243 118 AVE NW,EDMONTON,AB,780-756-7711,,Calgary,AB_Calgary_covid_vaccination_centres.csv
364,364,BEARSPAW FAMILY PHARMACY,covid_vaccination_centres,-113.50026762826,53.448456601846,1929 105 ST NW,EDMONTON,AB,780-485-8195,https://bearspawpharmacy.medmeapp.ca/schedule,Calgary,AB_Calgary_covid_vaccination_centres.csv
365,365,REXALL #7203,covid_vaccination_centres,-115.687241171171,54.138214267373,4702 51 ST,WHITECOURT,AB,780-778-3676,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary,AB_Calgary_covid_vaccination_centres.csv
366,366,ABBEYDALE PHARMACY & TRAVEL CLINIC,covid_vaccination_centres,-113.934326086346,51.059239516412,814 68 ST NE,CALGARY,AB,587-470-8000,https://www.travelcliniccalgary.ca,Calgary,AB_Calgary_covid_vaccination_centres.csv
367,367,WAL-MART PHARMACY #1122,covid_vaccination_centres,-113.542750055931,53.631921065479,16940 127 ST NW,EDMONTON,AB,780-457-6795,https://portal.healthmyself.net/walmartab/forms/a66,Calgary,AB_Calgary_covid_vaccination_centres.csv
