OBJECTID,DT_MAJ_GDUNO,CD_IMM,CD_CS,NUM_IMM_CS,NOM_OFFCL,ADRS_GEO_L1_GDUNO,ADRS_GEO_L2_GDUNO,CD_MUNCP,NOM_MUNCP,STAT_MUNCP,CD_POSTL_GDUNO,PRESC,PRIM,SEC,FORM_PRO,ADULTE,STAT_PROP_IMM,COORD_X_LL84,COORD_Y_LL84,ORDRE_ENS,TYPE_CS,STYLE_CART,ISCED020,ISCED1,ISCED2,ISCED3,ISCED4+
2880,20201019,842055,842000,55,"Source, de la","1020, rue du Tricentenaire",,52007,Lavaltrie,V,J5T2S4,1,1,0,0,0,Propriété de la CS,-73.286376,45.8809,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2881,20201019,772247,772000,247,"Grand-Boisé, du","135, chemin Scott",,82025,Chelsea,M,J9B1R6,1,1,0,0,0,Propriété de la CS,-75.810942,45.517215,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2882,20201019,772798,772000,798,Établissement de Hull,"75, rue Saint-François",,81017,Gatineau,V,J9A1B4,0,0,0,0,1,Établissement de détention (provincial),-75.749567,45.428223,Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,0
3056,20201019,852851,852000,851,Centre Jeunesse des Laurentides Saint-Jérôme,"148, rue Castonguay",,75017,Saint-Jérôme,V,J7Y2J2,0,1,1,0,0,Entente MEES/MSSS,-74.008068,45.777683,Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,0,1,1,1,0
3057,20201019,867019,867000,19,Alternative des Cheminots,"35, rue Boardman",,67025,Delson,V,J5B2C3,1,1,0,0,1,Propriété de la CS,-73.54635,45.379251,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
3058,20201019,885007,885000,7,Rawdon Elementary School,"4121, rue Queen",,62037,Rawdon,M,J0K1S0,1,1,0,0,0,Propriété de la CS,-73.725407,46.053597,Préscolaire - Primaire,Anglo,1_Imm_Anglo_primaire,1,1,0,0,0
3059,20201019,886036,886000,36,Centre l'Envol,"451, rue Kipawa",,85005,Témiscaming,V,J0Z3R0,0,0,0,1,1,Propriété de la CS,-79.0958,46.720659,Formation professionnelle - Éducation aux adultes,Anglo,4_Imm_Anglo_Fp_Adulte,0,0,0,0,1
3060,20201019,721005,721000,5,Atelier de formation # 3,"171-181, boul. de la Jeunesse",,91025,Roberval,V,G8H2N9,0,0,0,1,0,Propriété de la CS,-72.229055,48.500769,Formation professionnelle,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3061,20201019,735003,735000,3,CF de Portneuf,"380, boulevard Cloutier",,34128,Saint-Raymond,V,G3L3M8,0,0,0,1,1,Propriété de la CS,-71.81942,46.893715,Formation professionnelle - Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3062,20201019,761027,761000,27,Centre de formation des métiers de l'acier,"9200, rue de l'Innovation",,66023,Montréal,V,H1J2X9,0,0,0,1,0,Propriété de la CS,-73.562436,45.62024,Formation professionnelle,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3063,20201019,889019,889000,19,Harmony,"280, avenue Brahms",,67050,Châteauguay,V,J6K5G1,1,1,0,0,1,Propriété de la CS,-73.710943,45.347814,Préscolaire - Primaire - Éducation aux adultes,Anglo,1_Imm_Anglo_primaire,1,1,0,0,0
3064,20201019,886008,886000,8,Queen Elizabeth,"9, rue Begley",,83015,Kazabazua,M,J0X1X0,1,1,0,0,0,Propriété de la CS,-76.015146,45.949516,Préscolaire - Primaire,Anglo,1_Imm_Anglo_primaire,1,1,0,0,0
3065,20201019,741006,741000,6,"ébénisterie, d'","185, rue Dessureault",,37067,Trois-Rivières,V,G8T2L7,0,0,0,1,0,Propriété de la CS,-72.529472,46.377588,Formation professionnelle,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3066,20201019,752802,752000,802,"Enfants-de-la-Terre, les","2000, chemin Val-Estrie",,44080,Waterville,V,J0B3H0,1,1,1,0,0,Location,-71.903093,45.279404,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
3207,20201019,752884,752000,884,Villa Marie-Claire (2),"470, rue Victoria",,43027,Sherbrooke,V,J1H3J2,0,0,1,0,1,Entente MEES/MSSS,-71.905313,45.405535,Secondaire - Éducation aux adultes,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
3208,20201019,732796,732000,796,Établissement de Québec - Secteur féminin,"500, rue de la Faune",,23027,Québec,V,G1G5E4,0,0,0,0,1,Établissement de détention (provincial),-71.316129,46.886988,Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,0
3209,20201019,732856,732000,856,"IRDPQ, site François-Charron","525, Wilfrid-Hamel",,23027,Québec,V,G1M2S8,1,1,1,0,0,Entente MEES/MSSS,-71.245954,46.819757,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
3210,20201019,867803,867000,803,"226, boulevard Industriel","226, boulevard Industriel",,67050,Châteauguay,V,J6J4Z2,0,0,0,1,1,Location,-73.688431,45.35175,Formation professionnelle - Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3211,20201019,872015,872000,15,CIFIT,"59, boul. Labbé Sud",,39062,Victoriaville,V,G6S0B6,0,0,0,1,1,Copropriété,-71.938786,46.063002,Formation professionnelle - Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3212,20201019,865850,865000,850,Secondaire le Tremplin,"1501, avenue De Salaberry",,57005,Chambly,V,J3L4V8,0,1,1,0,1,Entente MEES/MSSS,-73.31018,45.444586,Primaire - Secondaire - Éducation aux adultes,Franco,2_Imm_Franco_prim_sec,0,1,1,1,0
3213,20201019,854850,854000,850,Centre de services de Rivière-Rouge,"1525, rue L'Annonciation",,79037,Rivière-Rouge,V,J0T1T0,0,0,0,0,1,Entente MEES/MSSS,-74.884683,46.420799,Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,0
3214,20201019,769738,769000,738,Ikaarvik,218,,99120,Puvirnituq,VN,J0M1P0,1,1,0,0,0,Propriété de la CS,-77.272698,60.036847,Préscolaire - Primaire,Statut,1_Imm_Statut_primaire,1,1,0,0,0
3215,20201019,732077,732000,77,"Grande-Hermine, de la","1355, 2e Avenue",,23027,Québec,V,G1L0A6,1,1,0,0,0,Propriété de la CS,-71.233678,46.827927,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
3216,20201019,885806,885000,806,CDC Laurier-Vimont,"2100, boul. des Laurentides",,65005,Laval,V,H7M2Y6,0,0,0,0,1,Location,-73.734468,45.608171,Éducation aux adultes,Anglo,4_Imm_Anglo_Fp_Adulte,0,0,0,0,0
3217,20201019,742016,742000,16,Garage Honco,"1551, chemin du Lac-La-Ligne",,90012,La Tuque,V,G9X3Y6,0,0,0,1,0,Propriété de la CS,-72.716916,47.447876,Formation professionnelle,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
2713,20201019,867028,867000,28,Pierre-Bédard,"24, rue Saint-Sauveur",,68055,Saint-Rémi,V,J0L2L0,0,0,1,0,1,Propriété de la CS,-73.615512,45.25588,Secondaire - Éducation aux adultes,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
2714,20201019,867029,867000,29,Clotilde-Raymond,"95, rue Saint-André",,68055,Saint-Rémi,V,J0L2L0,1,1,0,0,1,Propriété de la CS,-73.615425,45.258242,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2715,20201019,867030,867000,30,Saint-Viateur,"60, rue Saint-Viateur",,68055,Saint-Rémi,V,J0L2L0,1,1,0,0,1,Propriété de la CS,-73.618578,45.25695,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2716,20201019,883029,883000,29,Sherbrooke,"242, rue Ontario",,43027,Sherbrooke,V,J1J3R1,1,1,0,1,1,Propriété de la CS,-71.907285,45.402391,Préscolaire - Primaire - Formation professionnelle - Éducation aux adultes,Anglo,1_Imm_Anglo_primaire,1,1,0,0,1
2717,20201019,883024,883000,24,Princess Elizabeth,"120, rue Bellevue",,45072,Magog,V,J1X3H2,1,1,0,1,1,Propriété de la CS,-72.153299,45.262346,Préscolaire - Primaire - Formation professionnelle - Éducation aux adultes,Anglo,1_Imm_Anglo_primaire,1,1,0,0,1
2718,20201019,883007,883000,7,Cookshire,"95, rue Parc",,41038,Cookshire-Eaton,V,J0B1M0,1,1,0,1,1,Propriété de la CS,-71.631381,45.41344,Préscolaire - Primaire - Formation professionnelle - Éducation aux adultes,Anglo,1_Imm_Anglo_primaire,1,1,0,0,1
2719,20201019,883023,883000,23,Pope Memorial,"523, rue Stoke",,41070,Bury,M,J0B1J0,1,1,0,1,1,Propriété de la CS,-71.510042,45.474931,Préscolaire - Primaire - Formation professionnelle - Éducation aux adultes,Anglo,1_Imm_Anglo_primaire,1,1,0,0,1
2720,20201019,883027,883000,27,Sawyerville,"51, rue Cookshire",,41038,Cookshire-Eaton,V,J0B3A0,1,1,0,1,1,Propriété de la CS,-71.570464,45.337674,Préscolaire - Primaire - Formation professionnelle - Éducation aux adultes,Anglo,1_Imm_Anglo_primaire,1,1,0,0,1
2721,20201019,752204,752000,204,"Le Ber, pavillon","940, rue Sainte-Famille",,43027,Sherbrooke,V,J1E1V1,0,0,1,0,0,Propriété de la CS,-71.867999,45.40986,Secondaire,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
2722,20201019,752205,752000,205,"Saint-François, pavillon","825, rue Bowen Sud",,43027,Sherbrooke,V,J1G2G2,0,0,1,0,0,Propriété de la CS,-71.878589,45.395068,Secondaire,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
2883,20201019,889017,889000,17,CFP Châteauguay Valley,"46, rue Roy",,69037,Ormstown,M,J0S1K0,0,0,0,1,1,Propriété de la CS,-73.992564,45.120796,Formation professionnelle - Éducation aux adultes,Anglo,4_Imm_Anglo_Fp_Adulte,0,0,0,0,1
2884,20201019,842009,842000,9,"Havre-Jeunesse, du","2175, rue du Domaine-Malo",,63060,Sainte-Julienne,M,J0K2T0,0,0,1,0,1,Propriété de la CS,-73.721166,45.956226,Secondaire - Éducation aux adultes,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
2885,20201019,851024,851000,24,"Rive-Nord, secondaire","400, rue Joseph-Paquette",,73030,Bois-des-Filion,V,J6Z4P7,0,0,1,0,0,Propriété de la CS,-73.760008,45.670212,Secondaire,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
2886,20201019,831017,831000,17,L'Envolée,"2589, boulevard des Oiseaux",,65005,Laval,V,H7L4M4,1,1,0,0,0,Propriété de la CS,-73.777746,45.587219,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2887,20201019,866798,866000,798,Établissement de Cowansville,"400, chemin Fordyce",,46080,Cowansville,V,J2K3N7,0,0,0,1,1,Pénitencier (fédéral),-72.787178,45.21871,Formation professionnelle - Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
2888,20201019,869002,869000,2,Atelier-école Les Cèdres,"1587, chemin Saint-Dominique",,71050,Les Cèdres,M,J7T1K8,0,0,0,1,0,Propriété de la CS,-74.17434,45.37961,Formation professionnelle,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
2889,20201019,732019,732000,19,"Vignoble, du","6300, rue de Montrachet",,23027,Québec,V,G3E2A6,1,1,0,0,0,Propriété de la CS,-71.324884,46.867427,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2891,20201019,734011,734000,11,"Cimes, des","250, rue Cambert",,23027,Québec,V,G1B3R8,1,1,0,0,0,Propriété de la CS,-71.214683,46.904657,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2892,20201019,753014,753000,14,Centre d'excellence en formation industrielle,"100, rue Boisjoli",,42088,Windsor,V,J1S2X8,0,0,0,1,0,Propriété de la CS,-71.991134,45.58401,Formation professionnelle,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
2893,20201019,712798,712000,798,Établissement de Rimouski,"200, rue des Négociants",,10043,Rimouski,V,G5M1B6,0,0,0,0,1,Établissement de détention (provincial),-68.498868,48.463425,Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,0
3067,20201019,762805,762000,805,Métiers de l'horticulture de Montréal I,"4101, rue Sherbrooke Est",,66023,Montréal,V,H1X2B2,0,0,0,1,0,Location,-73.55653,45.56169,Formation professionnelle,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3068,20201019,769067,769000,67,Ulluriaq,67,,99090,Kangiqsualujjuaq,VN,J0M1N0,1,1,1,0,0,Propriété de la CS,-65.958364,58.697326,Préscolaire - Primaire - Secondaire,Statut,2_Imm_Statut_prim_sec,1,1,1,1,0
3069,20201019,772851,772000,851,Centre de réadaptation en dépendance de l'Out.,"25, rue Saint-François",,81017,Gatineau,V,J9A1B1,1,1,1,0,0,Entente MEES/MSSS,-75.749055,45.422487,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
3070,20201019,824052,824000,52,CFP Gabriel-Rousseau,"1155, boul. Guillaume-Couture",,25213,Lévis,V,G6W0S2,0,0,0,1,1,Propriété de la CS,-71.266721,46.734222,Formation professionnelle - Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3071,20201019,824053,824000,53,Centre national de conduite d'engin de chantier,"1050, chemin Belair Ouest",,25213,Lévis,V,G6Z2L2,0,0,0,1,0,Propriété de la CS,-71.170262,46.675482,Formation professionnelle,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3072,20201019,841008,841000,8,Du Coteau,"2121, rue de l'Alizé",,64015,Mascouche,V,J7L4C9,0,0,1,0,0,Propriété de la CS,-73.63466,45.748849,Secondaire,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
3073,20201019,842852,842000,852,"Traversée, la","1000, boulevard Sainte-Anne",,61035,Saint-Charles-Borromée,V,J6E6J2,0,1,1,0,0,Entente MEES/MSSS,-73.457013,46.039277,Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,0,1,1,1,0
3074,20201019,851030,851000,30,"Grands-Chemins, des","1650, av. Alexandre-le-Grand",,73005,Boisbriand,V,J7G3K1,1,1,0,0,0,Propriété de la CS,-73.845706,45.62121,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
3075,20201019,865093,865000,93,"Tourne-Vent, du","2300, rue de Genève",,59010,Sainte-Julie,V,J3E2J1,1,1,0,0,1,Propriété de la CS,-73.349696,45.580901,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
3076,20201019,871802,871000,802,Commerciale de la Riveraine,"4950, rue Fardel",,38010,Bécancour,V,G9H1V7,0,0,0,1,1,Location,-72.504291,46.271451,Formation professionnelle - Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3077,20201019,871804,871000,804,Centre Saint-François,"93, route Marie-Victorin",,50128,Saint-François-du-Lac,M,J0G1M0,0,0,0,0,1,Location,-72.823509,46.057688,Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,0
3283,20201019,759138,759000,138,Waapinichikush Elementary,"507, rue Wiishkichaansh",,99814,Chisasibi,TC,J0M1E0,1,1,0,0,0,Propriété de la CS,-78.917537,53.794031,Préscolaire - Primaire,Statut,1_Imm_Statut_primaire,1,1,0,0,0
3284,20201019,772016,772000,16,"Tournesols, des","45, rue de la Fabrique",,81017,Gatineau,V,J9J0E1,1,1,1,0,0,Propriété de la CS,-75.858476,45.411132,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
3285,20201019,831015,831000,15,Jean-Piaget,"3150, boulevard Dagenais Ouest",,65005,Laval,V,H7P1V1,1,1,1,0,0,Propriété de la CS,-73.795851,45.578235,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
3286,20201019,821804,821000,804,CF multifonctionnelle de Bellechasse-Etchemins,"129, route Bégin",,19055,Sainte-Claire,M,G0R2V0,0,0,0,1,1,Location,-70.863115,46.601323,Formation professionnelle - Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3287,20201019,873008,873000,8,CFP Paul-Rousseau - Construction,"2350, rue Demers",,49058,Drummondville,V,J2B0L1,0,0,0,1,1,Propriété de la CS,-72.481072,45.87376,Formation professionnelle - Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3288,20201019,873007,873000,7,"Orée-des-Bois, à l'","200, rue Georges",,49058,Drummondville,V,J2A2L1,1,1,0,0,0,Propriété de la CS,-72.432514,45.844643,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
3289,20201019,851090,851000,90,Bâtiment pour la formation mécanique agricole,"9745, rue de Belle-Rivière",,74005,Mirabel,V,J7N2X9,0,0,0,1,0,Propriété de la CS,-74.091409,45.648537,Formation professionnelle,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3290,20201019,734022,734000,22,CFTC - Centre des services aux entreprises,"715, rue de l'Argon",,23027,Québec,V,G2N2G7,0,0,0,1,1,Propriété de la CS,-71.32488,46.886796,Formation professionnelle - Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3291,20201019,854004,854000,4,Entrepôt du CFP,"850, rue Taché",,79088,Mont-Laurier,V,J9L2K2,0,0,0,1,0,Propriété de la CS,-75.505422,46.558811,Formation professionnelle,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3292,20201019,854005,854000,5,Roulotte Domaine Montcerf,"56, 3e Rang Nord",,83088,Montcerf-Lytton,M,J0W1N0,0,0,0,1,0,Propriété de la CS,-76.011494,46.562764,Formation professionnelle,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
2723,20201019,752206,752000,206,"Montcalm, pavillon","2050, boulevard Portland",,43027,Sherbrooke,V,J1J1T9,0,0,1,0,0,Propriété de la CS,-71.924042,45.403138,Secondaire,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
2724,20201019,867033,867000,33,Saint-Patrice,"227, rue Saint-Patrice",,68025,Saint-Patrice-de-Sherrington,M,J0L2N0,1,1,0,0,1,Propriété de la CS,-73.5238,45.166056,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2725,20201019,867034,867000,34,Langevin,"652, rue Saint-Régis",,67040,Saint-Isidore,P,J0L2A0,1,1,0,0,1,Propriété de la CS,-73.681116,45.301108,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2726,20201019,867036,867000,36,Saint-Isidore,"641, rue Saint-Régis",,67040,Saint-Isidore,P,J0L2A0,0,1,0,0,1,Propriété de la CS,-73.680097,45.301484,Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,0,1,0,0,0
2727,20201019,883021,883000,21,North Hatley,"110, rue School",,45050,North Hatley,VL,J0B2C0,1,1,0,1,1,Propriété de la CS,-71.972242,45.273976,Préscolaire - Primaire - Formation professionnelle - Éducation aux adultes,Anglo,1_Imm_Anglo_primaire,1,1,0,0,1
2728,20201019,883004,883000,4,Ayer's Cliff,"952, rue Sanborn",,45035,Ayer's Cliff,VL,J0B1C0,1,1,0,1,1,Propriété de la CS,-72.043378,45.167375,Préscolaire - Primaire - Formation professionnelle - Éducation aux adultes,Anglo,1_Imm_Anglo_primaire,1,1,0,0,1
2729,20201019,883032,883000,32,Sunnyside,"441, rue Dufferin",,45008,Stanstead,V,J0B3E2,1,1,0,1,1,Propriété de la CS,-72.097589,45.011758,Préscolaire - Primaire - Formation professionnelle - Éducation aux adultes,Anglo,1_Imm_Anglo_primaire,1,1,0,0,1
2730,20201019,883031,883000,31,St. Francis,"355, rue du Collège Sud",,42098,Richmond,V,J0B2H0,1,1,0,1,1,Propriété de la CS,-72.138655,45.653948,Préscolaire - Primaire - Formation professionnelle - Éducation aux adultes,Anglo,1_Imm_Anglo_primaire,1,1,0,0,1
2731,20201019,883001,883000,1,Asbestos-Danville-Shipton,"217, Water Street",,40047,Danville,V,J0A1A0,1,1,0,1,1,Propriété de la CS,-72.003247,45.783374,Préscolaire - Primaire - Formation professionnelle - Éducation aux adultes,Anglo,1_Imm_Anglo_primaire,1,1,0,0,1
2732,20201019,731033,731000,33,Secondaire du Plateau,"88, rue des Cimes",,15013,La Malbaie,V,G5A1T3,0,0,1,1,1,Propriété de la CS,-70.156498,47.65209,Secondaire - Formation professionnelle - Éducation aux adultes,Franco,3_Imm_Franco_secondaire,0,0,1,1,1
2894,20201019,821038,821000,38,"Rayons-de-Soleil, des","75, rue Saint-Gérard",,19030,Saint-Damien-de-Buckland,P,G0R2Y0,1,1,0,0,1,Copropriété,-70.665895,46.629542,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2895,20201019,821089,821000,89,CEA de Bellechasse,"189, rue Principale",,19075,Saint-Gervais,M,G0R3C0,0,0,0,0,1,Propriété de la CS,-70.889005,46.715252,Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,0
2896,20201019,773012,773000,12,Serre maraîchère,"104, allée des Montfortains N.",,80037,Papineauville,M,J0V1R0,0,0,0,1,1,Propriété de la CS,-75.026855,45.617835,Formation professionnelle - Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
2897,20201019,783010,783000,10,Garage - Atelier,"1,chemin de l'école forestière",,88015,La Morandière,M,J0Y1S0,0,0,0,1,0,Propriété de la CS,-77.828217,48.763819,Formation professionnelle,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
2898,20201019,783031,783000,31,Pavillon de la Foresterie,"751, 4e rue Est",,88055,Amos,V,J9T3Y7,0,0,0,1,1,Propriété de la CS,-78.106765,48.577556,Formation professionnelle - Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
2899,20201019,734800,734000,800,Sainte-Famille,"2482, chemin Royal",,20010,Sainte-Famille-de-l'Île-d'Orléans,M,G0A3P0,1,1,0,0,0,Location,-70.962167,46.973152,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2900,20201019,752798,752000,798,Établissement de Sherbrooke,"1055, rue Talbot",,43027,Sherbrooke,V,J1G2P3,0,0,0,0,1,Établissement de détention (provincial),-71.878171,45.389025,Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,0
2901,20201019,865056,865000,56,"l'Envolée, de","440, rue de l'Église Sud",,59015,Saint-Amable,V,J0L1N0,1,1,0,0,1,Propriété de la CS,-73.294261,45.651163,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2902,20201019,851087,851000,87,"Perséides, des","1020, rue Simonne",,72020,Pointe-Calumet,M,J0N1G5,1,1,0,0,0,Propriété de la CS,-73.98507,45.499387,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2903,20201019,841134,841000,134,des Trois-Saisons,"1658, boulevard des Seigneurs",,64008,Terrebonne,V,J6X3J4,0,0,1,1,0,Propriété de la CS,-73.671617,45.713997,Secondaire - Formation professionnelle,Franco,3_Imm_Franco_secondaire,0,0,1,1,1
3078,20201019,888053,888000,53,Westwood High Junior Campus,"2800, rue du Bordelais",,71105,Saint-Lazare,V,J7T3B3,0,0,1,1,1,Propriété de la CS,-74.148669,45.434929,Secondaire - Formation professionnelle - Éducation aux adultes,Anglo,3_Imm_Anglo_secondaire,0,0,1,1,1
3079,20201019,888031,888000,31,Forest Hill Junior,"1950, rue Chanterel",,71105,Saint-Lazare,V,J7T3C2,1,1,0,0,0,Propriété de la CS,-74.149329,45.412258,Préscolaire - Primaire,Anglo,1_Imm_Anglo_primaire,1,1,0,0,0
3080,20201019,763102,763000,102,"CFP Léonard-De Vinci, édifice Côte-Vertu","3200, boul. de la Côte-Vertu",,66023,Montréal,V,H4R1P8,0,0,0,1,1,Propriété de la CS,-73.702881,45.497097,Formation professionnelle - Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3081,20201019,769708,769000,708,Atelier de culture pour garçons,736,,99120,Puvirnituq,VN,J0M1P0,0,0,1,0,0,Propriété de la CS,-77.272779,60.035237,Secondaire,Statut,3_Imm_Statut_secondaire,0,0,1,1,0
3082,20201019,732052,732000,52,"Orée-des-Bois, à l'","1389, rue des Camarades",,23027,Québec,V,G3K2N5,1,1,0,0,0,Propriété de la CS,-71.412487,46.846115,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
3083,20201019,732068,732000,68,"Odyssée, l'","1485, rue de l'Innovation",,23027,Québec,V,G3K2P9,0,1,1,0,0,Propriété de la CS,-71.418936,46.858272,Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,0,1,1,1,0
3084,20201019,732071,732000,71,CFP de Neufchatel,"3400, avenue Chauveau",,23027,Québec,V,G2C1A1,0,0,0,1,1,Propriété de la CS,-71.345345,46.836339,Formation professionnelle - Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3085,20201019,733851,733000,851,Centre Jeunesse L'Escale,"4515, rue de la Colline",,23027,Québec,V,G1Y3A1,1,1,1,0,1,Entente MEES/MSSS,-71.361644,46.74125,Préscolaire - Primaire - Secondaire - Éducation aux adultes,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
3086,20201019,734851,734000,851,"Relance, de la","3510, rue Cambronne",,23027,Québec,V,G1E7H2,0,0,1,0,1,Entente MEES/MSSS,-71.206748,46.861245,Secondaire - Éducation aux adultes,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
3087,20201019,735798,735000,798,Établissement de Donnacona,"1537, route 138",,34025,Donnacona,V,G3M1C9,0,0,0,1,1,Pénitencier (fédéral),-71.688958,46.687269,Formation professionnelle - Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3088,20201019,721800,721000,800,Centre Nipimishkan,"1020, rue Pashpassu",,91802,Mashteuiatsh,R,G0W2H0,0,0,0,1,1,Location,-72.232138,48.576606,Formation professionnelle - Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3175,20201019,712004,712000,4,Atelier de mécanique agricole,"2445, Principale",,9070,Saint-Joseph-de-Lepage,P,G5H3N5,0,0,0,1,1,Propriété de la CS,-68.161974,48.571106,Formation professionnelle - Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,1
3176,20201019,853003,853000,3,Pavillon L'Horizon,"617, boulevard du Dr-Gervais",,78102,Mont-Tremblant,V,J8E2T3,0,0,1,1,1,Propriété de la CS,-74.580936,46.122057,Secondaire - Formation professionnelle - Éducation aux adultes,Franco,3_Imm_Franco_secondaire,0,0,1,1,1
3177,20201019,886850,886000,850,Centre Hospitalier Pierre-Janet,"20, rue Pharand",,81017,Gatineau,V,J9A1K7,1,1,1,0,0,Entente MEES/MSSS,-75.74047,45.42612,Préscolaire - Primaire - Secondaire,Anglo,2_Imm_Anglo_prim_sec,1,1,1,1,0
